Date,adv,dec,ad,ad_z_50,pct_above_20dma,pct_above_20dma_z,pct_above_20dma_chg,pct_above_50dma,pct_above_50dma_z,pct_above_50dma_chg,pct_above_200dma,pct_above_200dma_z,pct_above_200dma_chg,nh,nl,nhnl,nhnl_z,median_stock_vol_20,median_stock_vol_20_z,median_stock_vol_50,median_stock_vol_50_z,nifty50_dist_200_z,nifty50_dma200_slope_pct,nifty50_persistence_200,nifty50_vol_20_z,nifty50_vol_50_z,nifty50_mom_126,nifty_total_dist_200_z,nifty_total_dma200_slope_pct,nifty_total_persistence_200,nifty_total_vol_20_z,nifty_total_vol_50_z,nifty_total_mom_126
2013-11-25,604,313,291,1.2309090357311712,43.9453125,0.39285190581792273,-15.226285133136095,56.93359375,1.2888900294643653,-9.535834257889547,38.57421875,2.4321202147878807,8.69256194526627,28,5,23,6.84285235838289,0.4084643504250496,0.41671822230473576,0.4242796054018714,0.3410626284743637,0.5569173099358474,0.21365478400705573,76.0,0.06579517512519586,0.12829165617504218,0.003421117400935314,,,,,,
2013-11-26,331,580,-249,-1.088288670265116,40.53518334985134,0.19694680350445923,-10.703666997026758,54.80673934588701,1.1675120187259922,-8.027750247770072,38.553022794846385,2.3825546557991504,9.811694747274533,17,10,7,1.9932992634101996,0.4004836761348792,0.22794712595366198,0.4191904462968512,0.21865362893277182,0.3341652013276615,0.2101441970060236,76.4,0.07737809307377684,0.14357240910088465,0.015426383221189832,,,,,,
2013-11-27,390,505,-115,-0.4874810681922051,39.71915747241725,0.14578520768929523,-15.814242328180953,53.86158475426279,1.1079174055651728,-10.84429759867838,38.515546639919755,2.334133740504543,7.807670269032418,21,13,8,2.25958826525136,0.3977535250495784,0.15742559327087663,0.4170223862222625,0.160753452375858,0.3324894681528278,0.1999400017699049,76.8,-0.17559604487321434,0.10551793046055502,0.012292033993198004,,,,,,
2013-11-28,572,330,242,1.0136583683918456,43.65079365079365,0.35895771356183825,-13.976324993274147,55.35714285714286,1.172446941123337,-10.146346674262915,39.48412698412698,2.3615629985084357,7.779241640158883,30,11,19,5.190134363274728,0.3991191886895168,0.18075469916720263,0.41924035139801885,0.20247607768426315,0.48325538306738786,0.18729161709996056,77.2,-0.17663980355996614,0.10413294070990735,0.0014301800876193038,,,,,,
2013-11-29,609,306,303,1.2238371569219915,49.853372434017594,0.6992707913720156,-8.176184216228712,59.13978494623656,1.3510028671979508,-7.067111605487582,42.03323558162268,2.5004973840327294,9.422398143199032,36,7,29,7.110041486174669,0.4042485000737216,0.2913227494650752,0.423049387179603,0.28149188186277735,0.8383632294541153,0.17928188042826143,77.60000000000001,-0.09397487170588288,0.13501934899816845,0.01061157700961357,,,,,,
2013-12-02,607,316,291,1.1346381587744017,56.23781676413255,1.0487881784142827,-4.575675299359503,61.40350877192983,1.4497686268870678,-7.148078529657475,44.15204678362573,2.599043658382698,8.437761069340013,41,7,34,7.369889515864201,0.4018734352971591,0.2276849708471045,0.4226589800814621,0.2636046192507607,1.0112970894922977,0.17568119564268514,78.0,-0.06907533627757646,0.13427287334671908,0.01860164146585186,,,,,,
2013-12-03,447,478,-31,-0.18805398730424946,57.647058823529406,1.1174629886374352,-15.742592707621597,61.274509803921575,1.4270916920721035,-14.966250491748966,45.3921568627451,2.6289260978985527,4.420667950390296,28,5,23,4.695203748605866,0.4072537628919065,0.34599822418185316,0.42062902032450356,0.20673330368289575,0.9413846228698278,0.17655022850160407,78.4,-0.07952440635981468,0.1157169324403531,0.012704011234395463,,,,,,
2013-12-04,388,527,-139,-0.6803553347980141,56.007944389275075,1.0149633407024365,-10.395996497424427,62.06554121151936,1.4507016100690446,-8.27928637468753,44.98510427010923,2.543477544440062,6.068848112473759,24,9,15,2.9408912593574787,0.4022259783846904,0.21858881631849897,0.41335626016762883,0.023519381149588525,0.7696544248463317,0.18009522865802818,78.8,-0.12234340743506066,-0.2124661066438941,0.02923512558574659,,,,,,
2013-12-05,465,433,32,0.04314573445636076,57.71878072763028,1.1017622055819365,-8.263623964451831,60.96361848574238,1.3800728756553229,-9.906371739086559,45.23107177974435,2.506839543323239,5.7393806751500165,22,10,12,2.284323655558583,0.39903470810528074,0.1345371926011438,0.4139039001200271,0.02663766251090794,1.1073821467750453,0.18815290501696946,79.2,-0.04538461473738452,-0.26535129167827204,0.05081406899803009,,,,,,
2013-12-06,496,418,78,0.23542394187051077,59.802955665024626,1.2088044375997187,-0.985221674876847,61.47783251231527,1.3909756073233646,-8.078817733990157,46.995073891625616,2.5724620359355423,9.162561576354676,17,8,9,1.6518998782885916,0.392671349982216,-0.0263467282130318,0.41581192508311293,0.06306966565280342,1.1807824536114693,0.2064572087957517,79.60000000000001,-0.06586196171379965,-0.41094963688466196,0.05751378928785611,,,,,,
2013-12-09,459,462,-3,-0.13732100289887525,59.157688540646426,1.160829804936844,2.969083432591411,61.4103819784525,1.3726699186265168,-6.369578728816656,47.992164544564154,2.5828106724015227,10.271142933562189,27,11,16,3.012728648213374,0.3910518771168908,-0.07285173959440432,0.41465713738371257,0.024931884160126098,1.6063004359155564,0.24056892260404528,79.60000000000001,0.020695560481928374,-0.3539377791267119,0.07428446027498992,,,,,,
2013-12-10,279,628,-349,-1.6072153738039403,53.189401373895976,0.812731794115504,3.992614225301594,58.68498527968596,1.2230090286942976,-7.37927174842649,45.436702649656524,2.3630598611028883,8.488911484997892,29,10,19,3.5096816568460616,0.3838391131221204,-0.25460872742996554,0.4151186064748328,0.026453811930816466,1.4619978152272304,0.27793558346835834,79.60000000000001,-0.05070721080087017,-0.3593818577470601,0.06948525686493068,,,,,,
2013-12-11,372,526,-154,-0.7519766935094996,50.29644268774703,0.6410152488032105,8.879277019084356,57.70750988142292,1.1620268955540207,-1.5739272443255814,44.762845849802375,2.275373250992869,9.03430293563072,22,11,11,1.9225954041445381,0.38007630288516187,-0.3529064467865959,0.41471965646170234,0.0060408530663125,1.3494786076050371,0.311941020743145,79.60000000000001,-0.132528970969383,-0.36177892482508045,0.07258969562999473,,,,,,
2013-12-12,317,581,-264,-1.23138950841316,46.20758483033932,0.4010374899083065,9.733420696600717,55.88822355289421,1.0602386555649395,-0.24146236402575028,44.510978043912175,2.21857635040501,9.252619381298196,18,11,7,1.1379155667783982,0.3743173652814304,-0.5009151103356757,0.41254664791930806,-0.059600738287161274,1.0474489627351464,0.34255107071943236,79.60000000000001,-0.057435053737015324,-0.35339013526177127,0.06108370193943524,,,,,,
2013-12-13,206,696,-490,-2.069604379016259,36.76767676767677,-0.14476558009922583,-3.2916704133321346,50.505050505050505,0.7821256536753098,-7.061715073584509,42.323232323232325,2.042574522129479,6.319275844498399,12,17,-5,-1.1785353641561807,0.371318488783136,-0.5832073299952084,0.4089777657645084,-0.16246123907433577,0.7512409232750872,0.36636479895884033,79.60000000000001,-0.02498582299710672,-0.41916277114337214,0.06557490326147031,,,,,,
2013-12-16,401,487,-86,-0.3526876112317762,36.381909547738694,-0.173425590501471,-10.572903811789793,49.346733668341706,0.7160380552270588,-9.690594425960846,42.211055276381906,2.0035158348574504,5.865279244947722,28,19,9,1.5111845906895718,0.36806944834204597,-0.6714845778772595,0.4054251011622624,-0.2665851875911246,0.6886955103879473,0.38253598469479844,79.60000000000001,-0.3360465819159816,-0.4390328481032716,0.06848720530537133,,,,,,
2013-12-17,413,488,-75,-0.29967468136978614,35.11904761904761,-0.25478011961966174,-10.975455756072925,47.023809523809526,0.5916056716240241,-11.31755981080957,41.567460317460316,1.9328896410835996,4.5375663926772845,23,18,5,0.7376950115804751,0.3634989474255209,-0.7911897566253712,0.40651424507635203,-0.24947517297740318,0.6186699891874624,0.39577450569434625,79.60000000000001,-0.34971223895366693,-0.5909042883991537,0.07719639943148904,,,,,,
2013-12-18,633,264,369,1.5388622991151621,42.277227722772274,0.15326074434728815,-4.874049290980182,50.495049504950494,0.7587497192216532,-9.622828687583883,44.257425742574256,2.069649651836972,5.455854033340465,34,10,24,4.2109090741657615,0.36536931377518306,-0.7486865898412205,0.40566862293278927,-0.28310476543863883,0.9377978686711573,0.42838833357463635,79.60000000000001,-0.3714098166702559,-0.5565106184878367,0.07037221954410855,,,,,,
2013-12-19,409,489,-80,-0.317424411508257,40.320962888665996,0.03032805328746655,0.2017970495398771,49.64894684052156,0.7079294821086555,-7.550655940014693,44.232698094282846,2.035208973197409,7.390592831124955,40,15,25,4.219376806275288,0.3607386245782143,-0.8665593993805686,0.40573015128348633,-0.29294262247625386,0.7147039566009754,0.4647709693281765,79.60000000000001,-0.6660179750997035,-0.5405083667625535,0.054119195562430944,,,,,,
2013-12-20,653,244,409,1.6904766087794365,48.91304347826087,0.5281354562675253,10.328796220035542,54.9407114624506,0.9677097761582346,-0.39328654353145254,46.24505928853755,2.124462672967041,8.857222798009133,50,10,40,6.299665466663485,0.37015690758712627,-0.6324340877658834,0.40971688645647514,-0.1962645726263882,1.1503448606812758,0.5176962181478117,79.60000000000001,-0.49192231219765303,-0.46608864744122813,0.07923661758634926,,,,,,
2013-12-23,630,298,332,1.3442411130823475,55.91397849462365,0.9340948213548669,11.968665994623649,58.162267839687196,1.12170735749778,1.2286740896871962,47.40957966764419,2.1587785585652326,8.835360917644188,48,1,47,6.714020426654041,0.37105652020949315,-0.6119651109704489,0.41172760082497273,-0.1517219174577868,1.1727760595082612,0.5558715658007474,79.60000000000001,-0.7526635261460403,-0.5441506174528956,0.07939370518270428,,,,,,
2013-12-24,555,379,176,0.6968007474005802,59.05974534769833,1.1114585162834443,18.524561997846995,61.21449559255632,1.2657390117021574,6.407756246669308,48.4818805093046,2.1856377776919613,9.928857714458218,45,3,42,5.567970812465357,0.36512748166284886,-0.7598898859453271,0.4120569196357126,-0.15157885908883661,1.0843954109586267,0.5982991311503261,79.60000000000001,-0.8415718013993974,-0.5968171050959552,0.1082939938824945,,,,,,
2013-12-26,642,302,340,1.3130467278180207,64.97560975609757,1.4494891240860956,25.256452283680318,65.17073170731707,1.453330057166839,11.309146953054281,51.02439024390244,2.295880650607216,12.508843603982683,48,2,46,5.6898476566311285,0.3674762300344386,-0.6984612718410818,0.413856473324617,-0.11026240232596396,1.1119128337162179,0.6318742749086725,79.60000000000001,-0.847775576243338,-0.607274039619914,0.10784893209707724,,,,,,
2013-12-27,515,417,98,0.3232530470862079,66.14634146341464,1.5018769407247625,22.49554781262099,66.34146341463415,1.4972550777166522,10.984320557491287,52.390243902439025,2.332404436584367,12.906116918312044,46,3,43,5.008260632143387,0.36604176877831496,-0.7313667570200837,0.4160441805064975,-0.05730203142988626,1.2407618528873334,0.6627061591133465,79.60000000000001,-0.8509954300185592,-0.6156522777648438,0.1294307052457404,,,,,,
2013-12-30,464,471,-7,-0.10260478489242075,63.21393998063891,1.3135103474831722,13.360567546621319,64.47241045498548,1.3870573806224027,5.332625508748919,52.37173281703775,2.2883513206746957,10.338497235415076,37,2,35,3.88635098642675,0.36742102915660513,-0.6933968089635764,0.418288723731043,-0.001991113521215375,1.1331997333997998,0.67880684859285,79.60000000000001,-0.9646848638064544,-0.6401819494554803,0.12158813356866527,,,,,,
2013-12-31,552,384,168,0.6128241928654135,64.05797101449275,1.349342226992888,7.820154250360197,64.25120772946859,1.3615082633933526,2.8476989575387606,53.333333333333336,2.3008555979188388,9.181286549707607,49,3,46,4.918324683259035,0.367932211488726,-0.6772250996018226,0.41869232116922017,0.0019159195419575013,1.1789491803445113,0.6823695338827651,79.60000000000001,-0.9938996968627589,-0.8349821526591493,0.12799040921860194,,,,,,
2014-01-01,660,287,373,1.4253566509526483,71.27555988315481,1.7511442724091237,13.628501059625407,68.8412852969815,1.5774824872916684,7.566775493059922,55.404089581304774,2.3731691993749924,10.011932718559677,44,0,44,4.481381441417492,0.37021270480006974,-0.6175034073695049,0.41540519650489777,-0.09880997081931282,1.1608346624179897,0.6869031137358927,79.60000000000001,-1.0014899572701979,-0.8453414870673953,0.10898659885434703,,,,,,
2014-01-02,230,710,-480,-1.8946857905639363,58.56727976766699,0.9973482785280953,2.559335378391914,62.923523717328166,1.2638516634631956,0.8579825058088062,51.984511132623425,2.14218548390746,6.999406862514192,16,3,13,1.108329100186017,0.37688108490970146,-0.4490297885202287,0.4162391957846428,-0.08273451493096297,0.8200495354220005,0.692605563471349,79.60000000000001,-0.8856930546732182,-0.7921568963581117,0.06486426346239438,,,,,,
2014-01-03,485,436,49,0.1681112238921859,58.753709198813056,0.9986018694127582,1.0349284711827735,63.00692383778437,1.2553961927653479,2.0433053520419904,53.51137487636004,2.189409233336812,8.28030309661569,36,1,35,3.3953531756119784,0.373059682179523,-0.5435882557057335,0.412974230562986,-0.18488248066429203,0.7698299206574906,0.6968339575581517,79.60000000000001,-1.0275450822027494,-0.8062203116518929,0.05294252269510147,,,,,,
2014-01-06,550,368,182,0.6625455675832481,60.039177277179235,1.0629450123949868,0.23622161215460835,62.781586679725756,1.2317875858494292,1.3037541674104887,53.77081292850146,2.166185729489379,6.775739036875848,55,3,52,4.916497927244822,0.37565631885424333,-0.477484722082693,0.4129726946244021,-0.19307453467331956,0.6834330231279635,0.6897715393491488,79.60000000000001,-1.028067670807919,-0.8130507033893752,0.05700335464486006,,,,,,
2014-01-07,416,514,-98,-0.4534940707097774,57.239382239382245,0.8906128757076837,-1.918306301264181,61.196911196911195,1.1401171671814934,-0.21347078154130372,52.02702702702703,2.0374527760249834,4.034862482462877,38,6,32,2.8457576628164127,0.37669106667726643,-0.45172717006622565,0.4161629710403415,-0.10840506368977146,0.556640618506143,0.67359541779346,79.60000000000001,-1.309777688420755,-0.8170661621455465,0.06781437903966459,,,,,,
2014-01-08,533,418,115,0.3637574293057856,59.20542635658915,0.9956954663194248,6.016024982693175,62.1124031007752,1.1757123630575974,3.427417821089236,54.166666666666664,2.1184555576661035,8.72996401701014,44,4,40,3.530859057623352,0.3746395706029065,-0.5023212765407311,0.41634416910231686,-0.11104639039420248,0.6004853224102836,0.6652416560637198,79.60000000000001,-1.302362962926068,-0.8443616973539095,0.0578469920078124,,,,,,
2014-01-09,309,635,-326,-1.3460379509000082,54.6692607003891,0.7225094107081205,4.372818012642071,59.72762645914397,1.0444087500761385,2.0201165777210477,53.21011673151751,2.0342040273411475,8.447270881715134,25,5,20,1.586238711036726,0.3731150558012639,-0.5376096287638308,0.4150996857990731,-0.15517378281645994,0.5627160089003689,0.6696413958929837,79.60000000000001,-1.3017068229884574,-0.9958692392097793,0.051202304061078285,,,,,,
2014-01-10,277,654,-377,-1.4777666823682776,46.77734375,0.25025348047320944,0.5697589196606785,55.17578125,0.8030661664945996,-0.7124423028942104,50.87890625,1.8818932923425806,6.367928206087825,20,8,12,0.8127954146063954,0.37166328273228944,-0.5708312414028,0.41582537862251046,-0.14016316336720727,0.5614956937639166,0.6850327463417072,79.60000000000001,-1.406125380639115,-1.0126843053864143,0.06192840120105636,,,,,,
2014-01-13,463,500,-37,-0.15218984795240317,41.72862453531599,-0.058215787832743664,4.960947767639219,52.88104089219331,0.6771464733929902,2.3759903871428065,48.141263940520446,1.7136935349168727,5.818031617288121,31,10,21,1.6590017289363073,0.380330817608987,-0.35335219748253643,0.4209957991037828,0.006488341180197827,0.9611299494968987,0.7101582493807213,79.60000000000001,-1.2574031336446343,-0.9366835476918078,0.07061785287591738,,,,,,
2014-01-14,416,580,-164,-0.6151598601543061,40.560747663551396,-0.1381814357341074,4.178838115812702,51.86915887850467,0.6170681116804231,2.5224252101629645,48.598130841121495,1.7151226096216357,6.38707556473959,29,9,20,1.5489298744792368,0.3776791003924812,-0.4161591030735557,0.41776830625899297,-0.09604559890563823,0.8131077643194154,0.7342794082897841,79.60000000000001,-1.2268361948152178,-0.9355771988943778,0.07309127168325702,,,,,,
2014-01-15,536,445,91,0.4334812063826023,39.142590866728796,-0.23389910747394435,4.023543247681182,53.02889095992545,0.6697235811688447,6.005081436115923,49.021435228331775,1.7146800474388502,7.453974910871459,17,4,13,0.8782548931549794,0.3809548347962022,-0.3325077423700838,0.4181517481898027,-0.09095876569133075,1.1145868608839762,0.7683083139678804,79.60000000000001,-1.1054111979409846,-0.8829702730241719,0.06500311704941764,,,,,,
2014-01-16,374,621,-247,-0.9143741733775016,35.501858736059475,-0.4634032273581887,-6.775368986712799,49.628252788104085,0.484004053860915,-0.8667967168464088,48.04832713754647,1.6429707859093212,3.7909013949722166,18,1,17,1.2475685978634585,0.37569858724621524,-0.4595137092853027,0.4145122942140448,-0.2048003402001852,1.0811833882192168,0.7868160743033759,79.60000000000001,-1.2276979336064762,-0.9329131010447425,0.05157264103844228,,,,,,
2014-01-17,240,749,-509,-1.8623382913615505,25.539906103286388,-1.071119988177031,-14.781056785379608,43.00469483568075,0.12789734968286687,-6.6442520048408085,45.63380281690141,1.4997953229012193,1.4011047226185624,10,5,5,0.11108777399119522,0.3755432186425077,-0.4583532279337052,0.4115546935581412,-0.29535415898996414,0.8262691625156258,0.804337134047417,79.60000000000001,-1.204885361563368,-0.9234631949834449,0.038278503681103526,,,,,,
2014-01-20,547,435,112,0.5378641146447642,27.887323943661972,-0.9207887810865574,-21.025719534598895,44.60093896713615,0.20595786439910427,-10.339772495314449,46.29107981220657,1.5158423854844782,0.04602052366902143,16,8,8,0.39179185276014034,0.3716311353331021,-0.5492909530871921,0.411030347769849,-0.3112091249945817,0.9788041757897775,0.805497204122041,79.60000000000001,-1.4557632496047956,-0.9251315818520001,0.058553377272154705,,,,,,
2014-01-21,497,465,32,0.20570845731692192,29.229323308270676,-0.8343440344432579,-26.684655186352973,46.05263157894737,0.27640346356712725,-12.109636260739826,47.274436090225564,1.5479077488424646,-0.13514357741862426,19,6,13,0.8587250892014827,0.367751335347976,-0.6393424801643403,0.40880832148493773,-0.3781394537234481,0.9992259737613401,0.8051877687566211,79.60000000000001,-1.4492026450923592,-0.9588714712457725,0.05700366631510212,,,,,,
