Date,adv_pct,dec_pct,unch_pct,pct_above_20dma,pct_above_50dma,pct_above_200dma,ret_gt_5_pct,ret_4_5_pct,ret_3_4_pct,ret_2_3_pct,ret_1_2_pct,ret_0_1_pct,ret_m1_0_pct,ret_m2_m1_pct,ret_m3_m2_pct,ret_m4_m3_pct,ret_m5_m4_pct,ret_lt_m5_pct,high_20d_pct,low_20d_pct,hl_diff_20d_pct,high_63d_pct,low_63d_pct,hl_diff_63d_pct,high_126d_pct,low_126d_pct,hl_diff_126d_pct,high_252d_pct,low_252d_pct,hl_diff_252d_pct
1997-08-01,54.17,38.75,12.08,63.33,39.58,21.67,10.42,8.33,5.83,5.83,12.92,10.83,26.67,10.83,7.92,0.83,2.5,2.08,20.42,1.67,18.75,9.17,0.0,9.17,3.75,0.0,3.75,2.08,0.0,2.08
1997-07-31,66.8,25.73,12.03,63.07,40.25,21.16,20.33,4.56,6.64,8.3,15.77,11.2,26.56,6.64,1.66,1.24,0.83,0.83,25.31,1.24,24.07,10.37,0.0,10.37,3.73,0.0,3.73,2.49,0.0,2.49
1997-07-30,72.03,22.46,12.29,61.02,40.25,21.19,27.97,8.47,8.05,8.05,10.59,8.9,22.88,2.97,4.24,1.27,1.27,2.12,22.88,1.27,21.61,9.32,0.0,9.32,4.24,0.0,4.24,2.97,0.0,2.97
1997-07-29,49.36,42.92,15.88,56.65,38.63,20.6,9.87,2.58,4.72,6.01,11.16,15.02,33.05,7.73,7.3,5.58,2.15,3.0,15.88,3.43,12.45,6.01,0.43,5.58,2.58,0.0,2.58,0.86,0.0,0.86
1997-07-28,48.51,42.13,16.6,58.3,37.02,19.15,8.09,2.13,2.98,7.66,11.49,16.17,35.32,11.06,5.53,2.55,2.55,1.7,11.06,2.98,8.09,4.68,0.85,3.83,2.55,0.43,2.13,1.28,0.0,1.28
1997-07-25,25.0,66.53,15.25,55.93,35.59,18.22,0.85,0.0,1.69,4.24,5.93,12.29,36.02,23.31,8.05,4.66,3.39,6.36,6.36,2.97,3.39,1.27,0.42,0.85,0.42,0.42,0.0,0.0,0.0,0.0
1997-07-24,42.06,48.93,17.17,59.66,38.2,20.17,9.87,1.29,6.01,8.58,5.58,10.73,33.48,19.31,6.44,3.0,1.72,2.15,13.3,1.29,12.02,3.43,0.43,3.0,1.72,0.43,1.29,0.86,0.0,0.86
1997-07-23,82.05,12.82,12.82,63.25,38.89,18.8,29.91,8.55,8.12,9.83,14.53,11.11,17.52,3.42,0.85,1.71,1.28,0.85,17.95,0.43,17.52,7.69,0.0,7.69,4.7,0.0,4.7,4.27,0.0,4.27
1997-07-22,63.71,30.8,11.81,51.48,33.76,17.3,9.28,5.49,8.02,8.86,13.08,18.99,22.78,7.17,4.64,2.95,1.27,3.8,9.7,3.38,6.33,4.64,0.84,3.8,2.95,0.42,2.53,2.11,0.0,2.11
1997-07-21,27.23,68.09,11.91,46.38,32.34,15.32,6.38,2.55,1.7,2.98,5.53,8.09,21.7,15.74,14.04,9.79,7.23,11.49,4.26,6.81,-2.55,2.13,2.13,0.0,1.7,0.85,0.85,1.7,0.0,1.7
1997-07-17,34.47,54.89,17.87,52.34,35.74,17.87,6.38,1.7,1.28,4.68,9.36,11.06,36.6,17.02,8.09,4.68,2.13,4.26,4.68,2.98,1.7,1.7,0.85,0.85,1.28,0.43,0.85,0.85,0.0,0.85
1997-07-16,53.45,38.79,15.95,56.9,35.34,18.53,10.78,3.45,6.47,7.76,13.36,11.64,30.17,9.91,7.33,1.29,2.59,3.45,9.05,2.16,6.9,0.86,0.86,0.0,0.86,0.0,0.86,0.86,0.0,0.86
1997-07-15,45.76,48.73,11.86,53.81,35.17,17.8,3.39,2.54,1.27,7.63,9.75,21.19,25.85,9.75,9.32,6.36,4.66,4.66,8.05,5.51,2.54,0.85,1.69,-0.85,0.85,0.42,0.42,0.85,0.0,0.85
1997-07-14,12.77,80.0,14.04,56.17,34.04,18.72,0.85,0.43,1.7,3.4,2.98,3.4,24.68,10.64,14.04,12.34,11.06,21.28,3.83,5.96,-2.13,0.43,2.13,-1.7,0.43,0.0,0.43,0.0,0.0,0.0
1997-07-11,29.17,63.75,11.67,65.42,37.92,20.0,5.42,4.17,2.92,4.58,7.08,5.0,25.83,19.17,12.5,7.5,3.33,7.08,13.75,1.25,12.5,2.08,0.0,2.08,1.25,0.0,1.25,0.83,0.0,0.83
1997-07-10,75.95,21.1,8.86,69.62,37.55,21.1,29.11,7.59,10.55,7.59,12.66,8.44,18.99,5.49,1.69,0.84,1.69,1.27,39.24,0.0,39.24,10.97,0.0,10.97,5.06,0.0,5.06,2.95,0.0,2.95
1997-07-09,86.92,10.13,8.86,62.03,35.02,20.25,46.84,8.44,5.49,11.39,8.86,5.91,10.97,2.11,0.84,1.27,1.27,2.53,36.71,0.0,36.71,12.66,0.0,12.66,7.59,0.0,7.59,2.95,0.0,2.95
1997-07-08,42.02,43.28,20.17,52.94,30.67,17.23,10.5,2.1,3.36,4.62,8.82,12.61,34.87,8.4,7.14,3.36,4.62,5.04,13.45,5.04,8.4,5.04,0.42,4.62,3.36,0.42,2.94,2.1,0.42,1.68
1997-07-07,50.0,41.03,16.24,55.13,30.77,17.95,11.54,4.7,2.99,5.56,9.4,15.81,28.21,11.11,6.41,2.99,2.14,6.41,16.67,2.14,14.53,4.27,0.0,4.27,2.99,0.0,2.99,0.85,0.0,0.85
1997-07-04,48.92,41.99,17.75,57.14,31.17,17.75,8.66,3.9,3.46,8.66,9.96,14.29,31.6,11.69,6.06,3.03,1.73,5.63,17.32,0.87,16.45,4.76,0.0,4.76,3.03,0.0,3.03,0.87,0.0,0.87
1997-07-03,36.32,56.41,14.53,54.7,29.06,15.81,8.55,1.71,3.42,5.13,6.41,11.11,32.48,14.53,7.26,5.13,5.13,6.41,11.11,2.99,8.12,2.56,0.43,2.14,2.14,0.0,2.14,0.85,0.0,0.85
1997-07-02,74.79,19.66,12.82,57.26,31.2,17.09,22.22,7.69,10.26,8.97,15.38,10.26,20.51,2.14,3.85,2.14,0.43,3.42,20.09,1.28,18.8,5.98,0.0,5.98,2.14,0.0,2.14,1.28,0.0,1.28
1997-07-01,50.64,39.91,17.17,48.07,25.75,14.59,13.73,6.01,6.01,7.73,9.44,7.73,28.33,8.58,7.73,4.29,2.15,6.01,12.45,3.86,8.58,3.86,0.43,3.43,1.72,0.43,1.29,1.29,0.43,0.86
1997-06-30,45.45,45.45,17.75,45.89,25.11,14.72,8.23,2.16,3.9,8.23,10.82,12.12,28.57,12.12,9.52,3.46,3.03,6.49,6.49,3.03,3.46,3.03,1.3,1.73,1.73,0.0,1.73,1.3,0.0,1.3
1997-06-27,33.04,57.39,18.7,32.17,24.78,14.35,3.91,2.17,2.61,6.52,10.0,7.83,33.04,13.91,12.17,5.65,3.91,7.39,3.04,3.04,0.0,1.74,1.74,0.0,1.3,1.3,0.0,1.3,0.87,0.43
1997-06-26,45.37,43.61,21.59,34.8,25.55,14.98,6.61,1.76,3.96,5.29,16.3,11.45,35.24,11.89,7.93,3.52,1.32,5.29,6.17,1.76,4.41,3.52,0.88,2.64,1.76,0.44,1.32,1.32,0.0,1.32
1997-06-25,57.58,35.93,15.15,33.33,23.81,14.72,12.55,3.03,3.9,12.55,12.12,13.42,26.41,11.69,3.46,3.46,1.73,4.33,10.82,2.6,8.23,4.33,0.43,3.9,2.6,0.0,2.6,1.73,0.0,1.73
1997-06-24,41.38,48.28,18.53,30.17,23.71,14.22,8.19,3.88,3.88,5.17,7.33,12.93,31.9,11.21,8.62,4.74,5.6,4.74,7.76,5.17,2.59,4.74,1.72,3.02,3.45,1.29,2.16,2.16,0.86,1.29
1997-06-23,34.5,57.64,17.47,33.62,24.89,14.85,6.11,2.18,1.31,6.11,9.61,9.17,31.88,16.16,7.86,7.86,5.68,5.68,5.68,3.06,2.62,2.18,0.87,1.31,1.31,0.44,0.87,0.87,0.44,0.44
1997-06-20,40.71,50.0,20.35,37.61,24.34,15.49,4.87,4.87,3.1,7.52,7.96,12.39,38.5,13.72,9.29,3.54,3.1,2.21,7.52,3.1,4.42,3.98,0.44,3.54,1.77,0.44,1.33,1.33,0.44,0.88
1997-06-19,38.01,53.39,22.17,38.91,24.89,15.84,10.41,1.81,1.81,5.88,8.14,9.95,43.44,12.22,8.6,6.33,2.26,2.71,5.88,1.81,4.07,2.71,0.0,2.71,1.81,0.0,1.81,0.45,0.0,0.45
1997-06-18,67.54,25.88,16.67,39.47,25.44,14.47,20.18,8.33,8.77,8.77,14.04,7.46,24.12,7.46,2.63,1.32,1.75,5.26,10.53,2.63,7.89,5.7,0.88,4.82,2.63,0.44,2.19,0.44,0.44,0.0
1997-06-17,51.08,38.53,19.05,29.87,23.38,13.85,8.66,4.33,8.23,6.06,9.09,14.72,31.6,9.96,5.19,2.6,2.6,5.63,7.36,3.46,3.9,4.76,1.3,3.46,2.16,0.43,1.73,0.87,0.0,0.87
1997-06-16,29.07,61.23,19.82,31.28,23.79,14.1,7.93,1.32,1.76,2.64,5.29,10.13,30.4,16.3,7.93,10.13,7.05,9.25,5.29,3.08,2.2,1.32,1.76,-0.44,0.88,0.44,0.44,0.88,0.44,0.44
1997-06-13,53.98,35.4,21.24,32.74,23.45,14.6,7.96,5.75,4.42,9.29,13.27,13.27,34.07,11.06,5.75,2.21,1.33,2.21,15.49,1.77,13.72,7.08,0.88,6.19,3.98,0.44,3.54,2.65,0.44,2.21
1997-06-12,60.62,28.76,21.24,30.97,23.45,13.72,10.62,1.77,8.85,11.95,13.72,13.72,34.51,5.31,4.42,3.1,0.88,1.77,11.06,1.77,9.29,3.54,0.44,3.1,3.1,0.44,2.65,2.21,0.44,1.77
1997-06-11,70.22,19.56,21.33,27.11,21.78,13.33,16.89,5.78,8.89,11.56,15.56,11.56,29.78,4.0,1.78,1.33,1.33,2.67,9.78,2.22,7.56,4.44,1.33,3.11,3.56,0.0,3.56,2.67,0.0,2.67
1997-06-10,41.99,45.45,20.78,18.18,18.61,12.55,6.49,2.16,5.19,4.76,10.82,12.55,35.5,7.79,8.23,4.33,3.9,6.49,5.63,8.23,-2.6,3.46,3.03,0.43,3.46,0.87,2.6,3.03,0.87,2.16
1997-06-09,35.27,56.7,19.64,17.41,18.3,12.95,4.02,1.79,4.02,5.36,7.59,12.5,35.27,17.86,7.59,6.7,4.02,4.91,4.91,9.82,-4.91,3.12,2.68,0.45,3.12,1.34,1.79,1.79,1.34,0.45
1997-06-06,33.18,56.82,23.64,21.36,19.09,12.73,5.0,2.27,3.18,2.73,5.91,14.09,43.64,15.45,7.73,5.91,1.82,5.91,2.73,6.36,-3.64,1.36,2.27,-0.91,1.36,1.36,0.0,0.45,0.91,-0.45
1997-06-05,35.68,52.42,22.03,21.15,18.06,12.78,3.96,2.2,2.2,4.85,10.57,11.89,43.61,8.81,6.61,3.08,4.85,7.49,4.85,5.73,-0.88,2.2,1.32,0.88,2.2,0.88,1.32,2.2,0.44,1.76
1997-06-04,57.71,34.8,17.62,20.7,18.94,12.33,7.93,2.2,7.49,10.13,13.22,16.74,28.19,11.01,4.41,3.52,2.2,3.08,5.73,3.08,2.64,2.64,0.88,1.76,2.64,0.0,2.64,2.2,0.0,2.2
1997-06-03,49.15,44.02,13.68,17.52,17.52,11.97,8.55,3.42,4.7,10.26,9.4,12.82,25.21,7.26,7.69,5.98,2.56,8.97,5.98,8.55,-2.56,2.14,3.85,-1.71,1.28,1.28,0.0,0.85,0.85,0.0
1997-06-02,44.52,44.52,72.26,27.1,25.81,18.71,8.39,1.94,3.23,5.16,12.9,12.9,90.32,9.03,7.1,2.58,3.87,3.87,5.16,9.68,-4.52,1.94,5.16,-3.23,1.29,1.94,-0.65,0.65,1.29,-0.65
1997-05-30,53.1,37.61,19.91,21.68,24.34,16.81,5.31,4.42,3.54,8.41,15.04,16.37,33.19,6.64,7.52,2.65,1.33,6.19,3.1,5.75,-2.65,2.21,3.98,-1.77,1.33,1.77,-0.44,0.88,1.77,-0.88
1997-05-29,45.91,44.09,23.64,21.82,25.0,16.82,4.55,2.73,5.45,5.91,11.36,15.91,42.73,8.64,5.91,4.09,3.18,3.18,0.91,10.0,-9.09,0.45,5.0,-4.55,0.45,1.82,-1.36,0.45,1.82,-1.36
1997-05-28,39.52,50.95,28.57,20.0,23.81,17.62,2.86,1.9,2.38,10.0,10.95,11.43,47.62,11.43,5.24,4.76,3.33,7.14,0.0,12.86,-12.86,0.0,7.14,-7.14,0.0,1.9,-1.9,0.0,1.9,-1.9
1997-05-27,30.93,62.29,12.71,18.64,21.19,14.83,2.12,1.69,2.54,5.08,6.36,13.14,27.12,11.86,14.83,6.36,4.66,10.17,2.12,18.22,-16.1,0.85,8.9,-8.05,0.42,2.97,-2.54,0.0,2.97,-2.97
1997-05-26,29.78,60.44,20.89,25.33,23.11,16.44,2.67,1.33,1.78,1.78,8.89,13.33,38.67,13.33,10.67,6.22,3.56,8.89,1.78,12.89,-11.11,0.44,7.11,-6.67,0.0,2.22,-2.22,0.0,2.22,-2.22
1997-05-23,29.02,57.59,25.0,25.45,25.45,16.96,2.68,0.45,0.0,3.12,7.59,15.18,43.75,16.96,8.48,3.57,4.91,4.91,2.23,8.93,-6.7,0.89,4.02,-3.12,0.0,1.79,-1.79,0.0,1.79,-1.79
1997-05-22,29.15,57.85,24.66,27.8,26.91,17.04,4.48,1.35,2.69,6.28,6.28,8.07,43.95,13.0,12.11,3.59,3.14,6.73,2.24,7.17,-4.93,0.45,3.59,-3.14,0.0,1.35,-1.35,0.0,1.35,-1.35
1997-05-21,46.4,42.79,22.97,32.88,27.93,18.02,9.46,0.9,4.95,7.66,8.11,15.32,36.49,11.26,6.76,4.95,1.35,4.95,4.95,7.66,-2.7,0.0,4.5,-4.5,0.0,1.8,-1.8,0.0,1.35,-1.35
1997-05-20,33.62,57.02,15.32,30.21,24.68,17.02,4.26,0.0,1.7,2.98,8.94,15.74,31.06,16.6,5.11,3.83,4.68,11.06,8.09,10.21,-2.13,1.7,4.68,-2.98,0.43,2.13,-1.7,0.43,2.13,-1.7
1997-05-19,42.86,51.34,16.96,34.82,28.57,18.75,9.38,1.79,3.12,3.57,10.71,14.29,33.04,11.61,8.48,5.36,3.12,6.7,8.04,7.14,0.89,1.79,4.46,-2.68,0.89,1.34,-0.45,0.0,1.34,-1.34
1997-05-16,33.33,56.71,17.75,35.5,24.68,18.18,5.19,2.6,3.46,6.06,8.23,7.79,41.99,14.29,5.19,6.49,2.6,3.9,6.93,6.06,0.87,0.87,3.03,-2.16,0.87,1.73,-0.87,0.43,1.3,-0.87
1997-05-15,46.85,43.24,21.62,36.94,24.32,18.02,7.21,2.25,2.25,4.05,13.51,17.57,36.04,14.86,6.76,2.7,0.9,3.6,7.66,2.25,5.41,1.35,1.35,0.0,0.45,1.35,-0.9,0.45,1.35,-0.9
1997-05-14,63.56,29.33,17.33,34.67,22.67,17.33,13.78,3.56,7.11,8.89,14.22,16.0,27.11,7.11,3.11,4.0,1.78,3.56,11.56,4.89,6.67,4.0,2.22,1.78,1.78,0.44,1.33,0.89,0.44,0.44
1997-05-13,30.21,60.0,15.32,29.36,20.0,15.32,4.26,0.43,3.4,2.98,8.51,10.64,31.49,14.47,9.36,5.11,5.53,9.36,6.38,11.49,-5.11,2.98,8.51,-5.53,2.13,2.98,-0.85,1.28,2.55,-1.28
1997-05-12,29.82,57.46,21.49,31.14,21.05,14.91,7.89,1.32,3.51,2.19,5.7,9.21,34.65,14.04,12.72,4.39,6.14,7.02,7.89,9.21,-1.32,3.51,4.39,-0.88,3.07,1.75,1.32,1.75,1.32,0.44
1997-05-09,43.67,47.6,17.03,33.62,21.4,15.72,4.8,4.37,3.93,6.99,10.04,13.54,31.44,14.41,5.24,3.49,4.8,5.24,8.73,6.11,2.62,3.06,3.06,0.0,2.18,1.75,0.44,0.87,1.31,-0.44
1997-05-08,59.38,25.45,25.89,33.93,20.54,16.52,15.18,3.57,4.91,7.59,12.5,15.62,37.5,4.46,3.12,2.68,3.12,0.45,11.16,4.02,7.14,6.25,2.23,4.02,4.91,0.89,4.02,2.23,0.89,1.34
1997-05-07,52.47,38.12,19.73,28.25,19.73,14.8,14.8,3.14,4.48,8.97,8.97,12.11,34.08,12.56,4.04,1.35,1.35,4.48,5.83,8.52,-2.69,4.04,5.83,-1.79,3.14,2.69,0.45,1.35,2.69,-1.35
1997-05-06,37.17,51.77,19.91,25.22,19.03,15.04,4.42,2.65,3.1,6.19,8.41,12.39,31.42,12.83,7.96,5.75,7.52,6.19,5.31,12.83,-7.52,1.77,6.64,-4.87,1.33,2.21,-0.88,1.33,2.21,-0.88
1997-05-05,21.56,70.18,21.1,24.77,19.72,15.14,4.13,4.13,0.46,3.21,2.75,6.88,31.19,16.06,14.22,11.01,8.72,10.09,7.34,9.63,-2.29,3.67,6.88,-3.21,3.67,2.29,1.38,1.83,2.29,-0.46
1997-05-02,31.96,58.45,21.92,31.96,21.0,17.35,8.68,1.37,0.91,5.94,5.48,9.59,37.44,15.07,8.22,6.85,3.2,9.59,10.05,5.48,4.57,4.11,3.65,0.46,4.11,1.37,2.74,1.83,1.37,0.46
1997-04-30,73.57,17.62,17.18,33.92,22.03,16.74,13.22,6.17,12.78,13.22,18.06,10.13,22.91,2.2,3.52,1.32,2.2,2.64,12.33,3.52,8.81,4.41,3.08,1.32,3.96,1.32,2.64,2.64,1.32,1.32
1997-04-29,26.43,63.0,18.94,26.87,18.06,16.74,3.96,0.44,0.44,3.96,5.29,12.33,32.6,14.98,14.98,5.29,5.29,8.81,5.29,10.57,-5.29,1.32,7.49,-6.17,0.88,2.64,-1.76,0.88,2.64,-1.76
1997-04-28,39.82,49.77,21.72,29.41,20.81,15.84,6.79,3.17,3.17,3.62,11.76,11.31,35.75,9.5,10.86,7.69,2.71,4.98,7.24,9.5,-2.26,2.26,7.24,-4.98,1.81,1.36,0.45,0.9,1.36,-0.45
1997-04-25,39.64,47.75,23.42,31.53,19.82,15.32,3.6,3.15,3.15,4.95,12.16,12.61,40.99,9.46,9.01,4.5,2.7,4.5,7.21,4.95,2.25,2.7,3.15,-0.45,2.25,0.45,1.8,1.8,0.45,1.35
1997-04-24,35.02,52.07,26.27,31.8,18.89,15.21,5.07,1.84,1.84,5.07,7.83,13.36,47.0,8.76,12.9,4.15,2.76,2.76,6.45,4.61,1.84,1.84,1.38,0.46,1.84,0.0,1.84,1.38,0.0,1.38
1997-04-23,49.32,38.91,23.08,33.94,19.91,14.48,8.6,2.26,4.98,7.69,13.57,12.22,36.65,12.22,4.07,2.26,0.45,6.33,7.69,2.71,4.98,2.26,0.9,1.36,2.26,0.0,2.26,1.36,0.0,1.36
1997-04-22,32.02,57.46,18.42,30.7,19.3,13.6,3.95,2.63,1.75,3.51,8.33,11.84,34.65,16.23,10.96,6.58,2.19,5.26,7.02,2.19,4.82,2.63,1.32,1.32,2.19,0.0,2.19,0.88,0.0,0.88
1997-04-21,71.82,18.18,21.82,33.18,19.09,14.55,9.09,3.18,10.0,16.82,15.0,17.73,28.64,5.0,1.82,0.91,0.91,2.73,7.73,0.45,7.27,3.64,0.0,3.64,3.64,0.0,3.64,1.36,0.0,1.36
1997-04-17,69.12,25.98,25.49,25.49,17.65,15.2,11.27,6.86,7.84,12.75,14.71,15.69,35.29,4.41,6.37,0.49,1.47,3.43,5.88,0.98,4.9,1.47,0.49,0.98,1.47,0.0,1.47,0.49,0.0,0.49
1997-04-15,42.52,47.2,25.23,13.08,14.02,12.15,6.07,0.93,3.27,4.21,11.68,16.36,39.72,14.49,7.94,3.27,3.27,3.74,3.74,2.8,0.93,0.93,2.34,-1.4,0.93,0.47,0.47,0.47,0.47,0.0
1997-04-12,34.38,58.85,34.38,11.98,15.1,13.54,2.08,1.56,2.6,6.25,10.42,11.46,58.85,19.79,6.25,1.56,2.08,4.69,2.6,4.17,-1.56,1.04,2.08,-1.04,1.04,0.52,0.52,0.52,0.52,0.0
1997-04-11,35.75,51.21,31.4,15.46,15.94,11.59,3.38,0.48,3.86,3.86,11.11,13.04,48.31,12.56,7.73,3.86,4.83,5.31,1.45,4.83,-3.38,0.48,2.9,-2.42,0.48,0.97,-0.48,0.48,0.97,-0.48
1997-04-10,21.23,70.28,24.06,13.68,14.62,11.32,2.36,2.83,1.42,1.89,6.13,6.6,36.32,19.34,15.57,9.43,5.66,8.02,1.42,4.25,-2.83,0.94,2.36,-1.42,0.94,0.94,0.0,0.47,0.94,-0.47
1997-04-09,79.9,15.31,22.01,18.66,16.75,13.88,27.27,10.53,13.88,8.13,14.83,5.26,25.84,2.87,1.44,1.44,0.96,4.78,3.83,4.31,-0.48,2.39,2.39,0.0,2.39,1.91,0.48,1.44,1.91,-0.48
1997-04-07,22.07,70.42,22.54,7.98,12.21,11.74,2.82,2.35,0.47,1.88,5.16,9.39,33.8,14.55,16.9,11.27,7.04,9.39,1.41,10.33,-8.92,1.41,6.57,-5.16,1.41,1.88,-0.47,0.94,1.88,-0.94
1997-04-04,24.06,64.15,27.36,10.85,13.68,12.74,5.66,1.89,2.36,0.94,7.08,6.13,49.06,17.45,11.79,6.6,2.36,4.25,1.42,1.89,-0.47,1.42,1.42,0.0,1.42,0.0,1.42,0.94,0.0,0.94
1997-04-03,64.81,21.76,26.85,11.11,15.28,12.04,14.81,5.56,9.26,10.65,14.81,9.72,37.96,2.78,3.24,0.93,2.31,1.39,1.39,0.93,0.46,1.39,0.46,0.93,1.39,0.0,1.39,0.93,0.0,0.93
1997-04-02,76.35,15.76,28.08,8.87,12.32,12.32,28.08,9.85,9.85,15.27,11.33,1.97,31.53,4.93,2.46,3.45,0.0,1.48,0.99,0.99,0.0,0.99,0.99,0.0,0.99,0.0,0.99,0.49,0.0,0.49
1997-04-01,37.73,56.36,16.82,6.36,8.18,8.64,10.91,3.64,5.91,5.91,5.0,6.36,25.45,11.36,6.82,5.45,5.0,19.09,1.82,25.91,-24.09,1.36,13.18,-11.82,0.91,0.91,0.0,0.91,0.91,0.0
1997-03-31,3.4,95.15,19.9,2.91,7.28,11.17,1.46,0.0,0.0,0.0,0.97,0.97,23.3,0.49,3.88,4.85,9.22,73.3,0.0,39.81,-39.81,0.0,15.53,-15.53,0.0,2.43,-2.43,0.0,2.43,-2.43
1997-03-27,36.87,47.47,28.11,13.36,23.04,13.82,2.76,1.84,3.23,5.53,7.37,16.13,49.77,8.29,9.22,4.15,1.84,2.3,1.38,7.37,-5.99,0.92,2.76,-1.84,0.92,0.92,0.0,0.92,0.92,0.0
1997-03-26,56.8,32.52,29.13,15.53,23.3,14.08,6.31,0.97,4.37,8.74,18.93,17.48,40.29,9.71,3.4,2.43,0.97,4.85,2.43,4.85,-2.43,1.46,1.46,0.0,1.46,0.49,0.97,1.46,0.49,0.97
1997-03-25,32.58,59.73,18.1,15.38,20.36,12.22,1.81,1.81,2.71,4.98,8.14,13.12,33.94,16.29,10.86,6.33,3.62,6.79,2.26,5.43,-3.17,1.81,3.17,-1.36,1.36,0.9,0.45,0.9,0.9,0.0
1997-03-21,45.87,41.28,24.77,17.89,20.64,12.39,5.5,2.29,2.29,6.42,11.01,18.35,42.66,9.17,5.96,3.21,1.83,3.21,0.0,5.96,-5.96,0.0,1.38,-1.38,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-20,37.13,51.98,31.68,18.32,20.79,11.88,1.98,1.49,2.97,4.46,8.42,17.82,53.47,13.86,6.44,3.96,0.99,4.95,0.5,7.43,-6.93,0.5,2.97,-2.48,0.5,0.99,-0.5,0.5,0.99,-0.5
1997-03-19,37.86,51.94,28.64,17.48,20.39,12.14,4.37,1.94,3.4,2.43,9.71,16.02,45.15,12.62,12.14,4.37,0.97,5.34,0.97,6.8,-5.83,0.97,2.43,-1.46,0.97,0.49,0.49,0.97,0.49,0.49
1997-03-18,28.26,63.04,14.78,19.57,20.0,11.74,1.74,1.74,3.04,2.61,5.65,13.48,31.74,19.57,7.83,8.7,4.35,5.65,0.87,8.26,-7.39,0.87,2.17,-1.3,0.43,0.87,-0.43,0.43,0.87,-0.43
1997-03-17,28.7,62.96,21.3,25.46,23.61,13.43,0.93,3.7,3.24,4.17,7.87,8.8,37.5,19.91,11.11,4.63,5.56,5.56,1.39,6.02,-4.63,1.39,1.85,-0.46,0.93,1.39,-0.46,0.46,1.39,-0.93
1997-03-14,35.05,50.47,28.5,27.1,24.3,14.02,3.27,1.4,3.27,1.87,11.68,13.55,46.26,14.02,10.75,3.74,2.34,1.87,2.34,5.14,-2.8,1.87,0.93,0.93,1.4,0.47,0.93,0.93,0.47,0.47
1997-03-13,28.17,62.44,23.94,28.17,25.82,14.08,4.23,0.47,1.41,3.29,7.51,11.27,42.25,16.43,12.68,6.1,2.35,6.57,0.0,5.16,-5.16,0.0,0.47,-0.47,0.0,0.0,0.0,0.0,0.0,0.0
1997-03-12,65.91,26.82,18.18,30.45,25.45,14.09,10.45,8.64,11.82,15.0,10.45,9.55,25.91,4.55,5.0,3.64,3.64,2.27,0.91,0.91,0.0,0.91,0.45,0.45,0.91,0.0,0.91,0.91,0.0,0.91
1997-03-11,15.42,82.38,9.69,25.99,21.59,13.22,1.76,1.32,0.88,0.88,3.96,6.61,14.98,11.89,10.13,8.37,15.42,31.28,1.76,6.17,-4.41,1.76,0.44,1.32,1.76,0.44,1.32,1.76,0.44,1.32
1997-03-10,6.31,90.54,13.06,41.44,32.88,14.86,0.45,0.9,0.0,0.9,2.7,1.35,16.22,7.66,10.36,13.51,12.61,43.24,1.35,0.9,0.45,1.35,0.45,0.9,0.9,0.45,0.45,0.45,0.45,0.0
1997-03-06,26.99,65.93,15.04,50.44,43.36,20.35,3.54,1.77,2.65,3.98,7.08,7.96,28.32,20.8,13.27,7.52,5.31,5.75,10.62,0.88,9.73,6.64,0.44,6.19,4.42,0.44,3.98,3.1,0.44,2.65
1997-03-05,72.81,21.93,12.28,52.19,44.3,21.49,14.47,5.7,10.09,15.35,12.72,14.47,21.49,7.02,1.32,0.88,0.0,3.51,25.88,0.0,25.88,13.6,0.0,13.6,7.46,0.0,7.46,5.26,0.0,5.26
1997-03-04,41.92,46.29,18.34,50.22,43.67,18.78,5.68,4.8,3.49,5.68,11.35,10.92,33.62,11.35,7.42,6.11,2.62,3.49,17.47,0.0,17.47,6.99,0.0,6.99,3.93,0.0,3.93,3.06,0.0,3.06
1997-03-03,81.5,15.42,10.57,51.54,45.37,19.82,40.53,7.93,12.78,8.81,7.05,4.41,15.86,3.96,2.64,1.76,0.88,0.88,37.0,0.44,36.56,11.45,0.0,11.45,5.29,0.0,5.29,3.08,0.0,3.08
1997-03-01,90.37,6.88,14.68,52.29,44.5,16.97,51.83,12.84,10.09,6.42,5.05,4.13,16.97,2.29,1.38,0.0,0.0,0.92,38.53,0.0,38.53,10.09,0.0,10.09,5.96,0.0,5.96,4.59,0.0,4.59
1997-02-28,83.77,15.58,59.09,62.99,47.4,16.23,33.77,11.69,11.04,14.29,9.09,3.9,63.64,5.84,0.65,1.3,1.3,1.95,29.22,0.0,29.22,6.49,0.0,6.49,3.25,0.0,3.25,2.6,0.0,2.6
1997-02-27,75.8,15.98,19.63,32.42,22.83,9.13,13.7,6.39,11.42,13.7,16.89,13.7,26.94,3.2,0.91,1.37,0.91,2.28,5.94,3.2,2.74,0.91,0.91,0.0,0.91,0.91,0.0,0.46,0.91,-0.46
1997-02-26,50.96,37.98,27.88,15.87,15.38,9.13,2.88,3.37,5.29,10.1,12.98,16.35,41.83,9.62,6.25,2.4,1.92,3.85,0.96,10.1,-9.13,0.48,0.0,0.48,0.48,0.0,0.48,0.0,0.0,0.0
